order_id,order_date,customer_id,product_id,quantity,sales,region,unit_price,year,month,quarter,day_of_week,day_of_month,week_of_year,is_weekend,month_name,day_name,year_month,effective_price,revenue_per_item,quantity_category,revenue_category,first_purchase_date,last_purchase_date,transaction_count,order_count,total_revenue,avg_order_value,total_quantity,unique_products,recency_days,customer_lifetime_days,purchase_frequency,recency_score,monetary_score,frequency_score,total_product_revenue,popularity_score,unique_customers
CA-2015-102673,2015-11-01,KH-16630,TEC-PH-10004434,1,978.84,South,978.84,2015,11,4,6,1,44,1,November,Sunday,2015-11,978.84,978.84,Single,Very High,2015-11-01,2018-11-02,17,9,3918.966,230.5274117647059,17,17,58,1097,0.0154826958105646,Very Recent,VIP,Occasional,1386.69,Niche,3
CA-2017-145303,2017-08-28,TP-21415,OFF-BI-10000050,1,13.14,Central,13.14,2017,8,3,0,28,35,0,August,Monday,2017-08,13.14,13.14,Single,High,2016-11-28,2018-09-17,10,5,5329.0048,532.90048,10,10,104,658,0.015174506828528,Very Recent,VIP,Rare,197.83,Regular,10
CA-2017-145303,2017-08-28,TP-21415,OFF-BI-10002414,1,10.024,Central,10.024,2017,8,3,0,28,35,0,August,Monday,2017-08,10.024,10.024,Single,Medium,2016-11-28,2018-09-17,10,5,5329.0048,532.90048,10,10,104,658,0.015174506828528,Very Recent,VIP,Rare,66.40899999999999,Niche,5
CA-2017-145303,2017-08-28,TP-21415,FUR-BO-10003159,1,156.3728,Central,156.3728,2017,8,3,0,28,35,0,August,Monday,2017-08,156.3728,156.3728,Single,Very High,2016-11-28,2018-09-17,10,5,5329.0048,532.90048,10,10,104,658,0.015174506828528,Very Recent,VIP,Rare,1909.8178,Regular,7
CA-2016-156104,2016-12-06,NP-18685,TEC-CO-10002095,1,999.98,Central,999.98,2016,12,4,1,6,49,0,December,Tuesday,2016-12,999.98,999.98,Single,Very High,2015-03-07,2017-11-19,6,5,1164.73,194.12166666666667,6,6,406,988,0.006066734074823,Very Recent,High Value,Rare,8899.822,Regular,7
US-2016-164308,2016-09-24,SC-20680,TEC-PH-10004120,1,821.94,Central,821.94,2016,9,3,5,24,38,1,September,Saturday,2016-09,821.94,821.94,Single,Very High,2015-11-21,2018-08-26,8,6,1254.64,156.83,8,8,126,1009,0.0079207920792079,Very Recent,High Value,Rare,1589.084,Niche,3
CA-2018-108112,2018-11-15,DK-12895,FUR-FU-10003553,1,220.064,South,220.064,2018,11,4,3,15,46,0,November,Thursday,2018-11,220.064,220.064,Single,Very High,2016-03-08,2018-11-15,15,5,4282.176,285.4784,15,15,45,982,0.0152594099694811,Very Recent,VIP,Occasional,949.026,Niche,5
CA-2018-108112,2018-11-15,DK-12895,FUR-FU-10001488,1,339.136,South,339.136,2018,11,4,3,15,46,0,November,Thursday,2018-11,339.136,339.136,Single,Very High,2016-03-08,2018-11-15,15,5,4282.176,285.4784,15,15,45,982,0.0152594099694811,Very Recent,VIP,Occasional,2267.972,Regular,7
CA-2016-100685,2016-12-19,SM-20950,OFF-BI-10003094,1,7.04,Central,7.04,2016,12,4,0,19,51,0,December,Monday,2016-12,7.04,7.04,Single,Medium,2015-09-29,2018-12-05,20,11,4464.862,223.2431,20,19,25,1163,0.0171821305841924,Very Recent,VIP,Occasional,22.88,Niche,4
CA-2016-100685,2016-12-19,SM-20950,OFF-FA-10003472,1,5.04,Central,5.04,2016,12,4,0,19,51,0,December,Monday,2016-12,5.04,5.04,Single,Medium,2015-09-29,2018-12-05,20,11,4464.862,223.2431,20,19,25,1163,0.0171821305841924,Very Recent,VIP,Occasional,23.184,Niche,4
CA-2016-100685,2016-12-19,SM-20950,OFF-PA-10001289,1,116.28,Central,116.28,2016,12,4,0,19,51,0,December,Monday,2016-12,116.28,116.28,Single,Very High,2015-09-29,2018-12-05,20,11,4464.862,223.2431,20,19,25,1163,0.0171821305841924,Very Recent,VIP,Occasional,1279.08,Regular,8
CA-2016-165414,2016-12-21,LS-17245,TEC-PH-10002293,1,47.976,South,47.976,2016,12,4,2,21,51,0,December,Wednesday,2016-12,47.976,47.976,Single,Very High,2015-10-16,2018-11-26,12,6,1008.136,84.01133333333334,12,12,34,1137,0.0105448154657293,Very Recent,High Value,Rare,339.83,Regular,6
CA-2017-140417,2017-09-25,KE-16420,OFF-PA-10000380,1,60.048,West,60.048,2017,9,3,0,25,39,0,September,Monday,2017-09,60.048,60.048,Single,Very High,2015-06-08,2018-12-04,12,7,1453.2812,121.10676666666669,12,12,26,1275,0.0094043887147335,Very Recent,High Value,Rare,281.892,Regular,8
CA-2017-140417,2017-09-25,KE-16420,OFF-BI-10004828,1,5.022,West,5.022,2017,9,3,0,25,39,0,September,Monday,2017-09,5.022,5.022,Single,Medium,2015-06-08,2018-12-04,12,7,1453.2812,121.10676666666669,12,12,26,1275,0.0094043887147335,Very Recent,High Value,Rare,256.122,Regular,6
US-2018-151316,2018-06-24,MC-17635,OFF-BI-10004632,1,182.994,Central,182.994,2018,6,2,6,24,25,1,June,Sunday,2018-06,182.994,182.994,Single,Very High,2015-11-28,2018-06-24,8,4,795.154,99.39425,8,8,189,939,0.0085106382978723,Very Recent,Medium Value,Rare,5535.593,Popular,14
US-2018-151316,2018-06-24,MC-17635,OFF-PA-10000327,1,10.272,Central,10.272,2018,6,2,6,24,25,1,June,Sunday,2018-06,10.272,10.272,Single,Medium,2015-11-28,2018-06-24,8,4,795.154,99.39425,8,8,189,939,0.0085106382978723,Very Recent,Medium Value,Rare,110.424,Niche,5
CA-2018-163692,2018-09-07,Dp-13240,OFF-BI-10003291,1,7.857,West,7.857,2018,9,3,4,7,36,0,September,Friday,2018-09,7.857,7.857,Single,Medium,2015-05-26,2018-10-07,29,11,7198.761,248.2331379310345,29,29,84,1230,0.0235580828594638,Very Recent,VIP,Occasional,238.329,Regular,12
CA-2017-111913,2017-08-04,LC-16930,TEC-PH-10002275,1,302.384,West,302.384,2017,8,3,4,4,31,0,August,Friday,2017-08,302.384,302.384,Single,Very High,2015-02-20,2018-11-19,14,8,4492.946,320.9247142857143,14,14,41,1368,0.010226442658875,Very Recent,VIP,Occasional,2116.688,Niche,4
CA-2017-111913,2017-08-04,LC-16930,OFF-BI-10003291,1,20.952,West,20.952,2017,8,3,4,4,31,0,August,Friday,2017-08,20.952,20.952,Single,Very High,2015-02-20,2018-11-19,14,8,4492.946,320.9247142857143,14,14,41,1368,0.010226442658875,Very Recent,VIP,Occasional,238.329,Regular,12
CA-2017-111913,2017-08-04,LC-16930,OFF-BI-10000343,1,11.784,West,11.784,2017,8,3,4,4,31,0,August,Friday,2017-08,11.784,11.784,Single,Medium,2015-02-20,2018-11-19,14,8,4492.946,320.9247142857143,14,14,41,1368,0.010226442658875,Very Recent,VIP,Occasional,102.619,Regular,12
US-2015-156559,2015-08-19,LH-16900,FUR-BO-10000711,1,638.82,South,638.82,2015,8,3,2,19,34,0,August,Wednesday,2015-08,638.82,638.82,Single,Very High,2015-08-19,2018-12-09,15,9,2295.332,153.02213333333333,15,15,21,1208,0.0124069478908188,Very Recent,VIP,Occasional,851.76,Niche,2
CA-2017-161473,2017-04-01,TB-21175,OFF-LA-10001297,1,20.7,East,20.7,2017,4,2,5,1,13,1,April,Saturday,2017-04,20.7,20.7,Single,Very High,2015-12-08,2018-11-02,11,4,3589.296,326.29963636363635,11,11,58,1060,0.0103675777568331,Very Recent,VIP,Rare,248.4,Regular,6
CA-2017-161473,2017-04-01,TB-21175,OFF-SU-10001574,1,10.95,East,10.95,2017,4,2,5,1,13,1,April,Saturday,2017-04,10.95,10.95,Single,Medium,2015-12-08,2018-11-02,11,4,3589.296,326.29963636363635,11,11,58,1060,0.0103675777568331,Very Recent,VIP,Rare,69.35,Regular,9
CA-2017-161473,2017-04-01,TB-21175,OFF-BI-10003305,1,14.352,East,14.352,2017,4,2,5,1,13,1,April,Saturday,2017-04,14.352,14.352,Single,High,2015-12-08,2018-11-02,11,4,3589.296,326.29963636363635,11,11,58,1060,0.0103675777568331,Very Recent,VIP,Rare,105.846,Regular,6
CA-2018-166576,2018-05-16,JM-15865,OFF-ST-10002574,1,221.024,East,221.024,2018,5,2,2,16,20,0,May,Wednesday,2018-05,221.024,221.024,Single,Very High,2015-11-19,2018-09-12,13,7,7625.076000000001,586.5443076923077,13,13,109,1028,0.0126336248785228,Very Recent,VIP,Rare,4199.456,Regular,10
CA-2016-102491,2016-08-24,KW-16435,TEC-MA-10000864,1,3080.0,South,3080.0,2016,8,3,2,24,34,0,August,Wednesday,2016-08,3080.0,3080.0,Single,Very High,2016-08-24,2018-09-25,10,5,4416.52,441.65199999999993,10,10,96,762,0.0131061598951507,Very Recent,VIP,Rare,4268.0,Niche,2
CA-2016-102491,2016-08-24,KW-16435,TEC-AC-10003289,1,79.96,South,79.96,2016,8,3,2,24,34,0,August,Wednesday,2016-08,79.96,79.96,Single,Very High,2016-08-24,2018-09-25,10,5,4416.52,441.65199999999993,10,10,96,762,0.0131061598951507,Very Recent,VIP,Rare,499.75,Niche,5
CA-2016-102491,2016-08-24,KW-16435,TEC-PH-10001619,1,587.97,South,587.97,2016,8,3,2,24,34,0,August,Wednesday,2016-08,587.97,587.97,Single,Very High,2016-08-24,2018-09-25,10,5,4416.52,441.65199999999993,10,10,96,762,0.0131061598951507,Very Recent,VIP,Rare,1803.108,Niche,4
CA-2015-116904,2015-09-23,SC-20095,OFF-PA-10004888,1,32.4,Central,32.4,2015,9,3,2,23,39,0,September,Wednesday,2015-09,32.4,32.4,Single,Very High,2015-02-12,2018-01-15,22,9,14142.334,642.8333636363636,22,22,349,1068,0.0205799812909261,Very Recent,VIP,Occasional,151.632,Regular,8
CA-2015-116904,2015-09-23,SC-20095,OFF-ST-10000736,1,404.9,Central,404.9,2015,9,3,2,23,39,0,September,Wednesday,2015-09,404.9,404.9,Single,Very High,2015-02-12,2018-01-15,22,9,14142.334,642.8333636363636,22,22,349,1068,0.0205799812909261,Very Recent,VIP,Occasional,3028.652,Regular,12
CA-2015-116904,2015-09-23,SC-20095,OFF-BI-10001120,1,9449.95,Central,9449.95,2015,9,3,2,23,39,0,September,Wednesday,2015-09,9449.95,9449.95,Single,Very High,2015-02-12,2018-01-15,22,9,14142.334,642.8333636363636,22,22,349,1068,0.0205799812909261,Very Recent,VIP,Occasional,15875.916,Niche,3
CA-2015-116904,2015-09-23,SC-20095,OFF-BI-10000301,1,12.94,Central,12.94,2015,9,3,2,23,39,0,September,Wednesday,2015-09,12.94,12.94,Single,High,2015-02-12,2018-01-15,22,9,14142.334,642.8333636363636,22,22,349,1068,0.0205799812909261,Very Recent,VIP,Occasional,164.985,Popular,13
US-2018-102288,2018-06-19,ZC-21910,OFF-AP-10004655,1,2.264,Central,2.264,2018,6,2,1,19,25,0,June,Tuesday,2018-06,2.264,2.264,Single,Low,2015-10-13,2018-11-06,31,13,8025.707,258.8937741935484,31,31,54,1120,0.0276538804638715,Very Recent,VIP,Regular,47.544,Niche,2
US-2018-102288,2018-06-19,ZC-21910,OFF-AP-10002906,1,0.444,Central,0.444,2018,6,2,1,19,25,0,June,Tuesday,2018-06,0.444,0.444,Single,Low,2015-10-13,2018-11-06,31,13,8025.707,258.8937741935484,31,31,54,1120,0.0276538804638715,Very Recent,VIP,Regular,9.768,Niche,4
US-2018-102288,2018-06-19,ZC-21910,OFF-PA-10000740,1,146.176,Central,146.176,2018,6,2,1,19,25,0,June,Tuesday,2018-06,146.176,146.176,Single,Very High,2015-10-13,2018-11-06,31,13,8025.707,258.8937741935484,31,31,54,1120,0.0276538804638715,Very Recent,VIP,Regular,237.536,Niche,3
CA-2018-137456,2018-12-21,RB-19465,FUR-FU-10001940,1,15.92,Central,15.92,2018,12,4,4,21,51,0,December,Friday,2018-12,15.92,15.92,Single,High,2015-03-14,2018-12-21,23,12,4715.466,205.0202608695652,23,22,9,1378,0.0166787527193618,Very Recent,VIP,Occasional,219.696,Regular,10
US-2018-155999,2018-08-07,JK-15370,TEC-PH-10000439,1,159.96,West,159.96,2018,8,3,1,7,32,0,August,Tuesday,2018-08,159.96,159.96,Single,Very High,2015-04-11,2018-11-16,16,7,2136.458,133.528625,16,15,44,1315,0.0121580547112462,Very Recent,VIP,Occasional,495.876,Niche,4
US-2018-155999,2018-08-07,JK-15370,OFF-BI-10000404,1,13.76,West,13.76,2018,8,3,1,7,32,0,August,Tuesday,2018-08,13.76,13.76,Single,High,2015-04-11,2018-11-16,16,7,2136.458,133.528625,16,15,44,1315,0.0121580547112462,Very Recent,VIP,Occasional,115.24,Regular,6
US-2017-148334,2017-08-22,DD-13570,OFF-BI-10003676,1,4.312,Central,4.312,2017,8,3,1,22,34,0,August,Tuesday,2017-08,4.312,4.312,Single,Low,2015-03-31,2018-11-19,9,6,269.542,29.949111111111108,9,9,41,1329,0.006766917293233,Very Recent,Low Value,Rare,258.72,Regular,12
CA-2016-105599,2016-09-07,MC-17275,OFF-ST-10002486,1,13.96,East,13.96,2016,9,3,2,7,36,0,September,Wednesday,2016-09,13.96,13.96,Single,High,2015-09-08,2018-10-15,13,8,2725.982,209.69092307692307,13,13,76,1133,0.0114638447971781,Very Recent,VIP,Rare,300.14,Regular,8
CA-2016-105599,2016-09-07,MC-17275,FUR-TA-10003837,1,27.414,East,27.414,2016,9,3,2,7,36,0,September,Wednesday,2016-09,27.414,27.414,Single,Very High,2015-09-08,2018-10-15,13,8,2725.982,209.69092307692307,13,13,76,1133,0.0114638447971781,Very Recent,VIP,Rare,51.782,Niche,2
CA-2016-153717,2016-12-25,DL-13495,TEC-PH-10002923,1,73.98,Central,73.98,2016,12,4,6,25,51,1,December,Sunday,2016-12,73.98,73.98,Single,Very High,2016-12-25,2018-10-15,12,8,3539.322,294.94350000000003,12,12,76,659,0.0181818181818181,Very Recent,VIP,Rare,739.8,Regular,10
CA-2016-153717,2016-12-25,DL-13495,FUR-BO-10004360,1,160.98,Central,160.98,2016,12,4,6,25,51,1,December,Sunday,2016-12,160.98,160.98,Single,Very High,2016-12-25,2018-10-15,12,8,3539.322,294.94350000000003,12,12,76,659,0.0181818181818181,Very Recent,VIP,Rare,489.3792,Niche,2
CA-2016-153717,2016-12-25,DL-13495,OFF-PA-10002160,1,17.34,Central,17.34,2016,12,4,6,25,51,1,December,Sunday,2016-12,17.34,17.34,Single,High,2016-12-25,2018-10-15,12,8,3539.322,294.94350000000003,12,12,76,659,0.0181818181818181,Very Recent,VIP,Rare,174.556,Regular,8
CA-2016-153717,2016-12-25,DL-13495,OFF-AR-10002375,1,3.28,Central,3.28,2016,12,4,6,25,51,1,December,Sunday,2016-12,3.28,3.28,Single,Low,2016-12-25,2018-10-15,12,8,3539.322,294.94350000000003,12,12,76,659,0.0181818181818181,Very Recent,VIP,Rare,82.656,Regular,7
CA-2016-116687,2016-05-02,NC-18625,OFF-LA-10000443,1,8.856,Central,8.856,2016,5,2,0,2,18,0,May,Monday,2016-05,8.856,8.856,Single,Medium,2015-10-29,2018-06-09,9,5,1821.742,202.41577777777775,9,9,204,954,0.0094240837696335,Very Recent,High Value,Rare,66.42,Regular,8
CA-2016-116687,2016-05-02,NC-18625,TEC-PH-10001750,1,158.376,Central,158.376,2016,5,2,0,2,18,0,May,Monday,2016-05,158.376,158.376,Single,Very High,2015-10-29,2018-06-09,9,5,1821.742,202.41577777777775,9,9,204,954,0.0094240837696335,Very Recent,High Value,Rare,1385.79,Regular,8
CA-2017-163573,2017-11-24,AC-10450,OFF-BI-10004632,1,1219.96,West,1219.96,2017,11,4,4,24,47,0,November,Friday,2017-11,1219.96,1219.96,Single,Very High,2015-10-31,2018-12-19,9,7,5527.846,614.205111111111,9,9,11,1145,0.0078534031413612,Very Recent,VIP,Rare,5535.593,Popular,14
CA-2016-153416,2016-11-24,TS-21340,OFF-BI-10002813,1,3.168,West,3.168,2016,11,4,3,24,47,0,November,Thursday,2016-11,3.168,3.168,Single,Low,2015-01-19,2018-05-18,12,5,974.782,81.23183333333333,12,12,226,1215,0.0098684210526315,Very Recent,High Value,Rare,28.512,Regular,8
CA-2016-153416,2016-11-24,TS-21340,OFF-PA-10002005,1,19.44,West,19.44,2016,11,4,3,24,47,0,November,Thursday,2016-11,19.44,19.44,Single,High,2015-01-19,2018-05-18,12,5,974.782,81.23183333333333,12,12,226,1215,0.0098684210526315,Very Recent,High Value,Rare,196.992,Regular,9
CA-2016-153416,2016-11-24,TS-21340,OFF-ST-10000060,1,454.86,West,454.86,2016,11,4,3,24,47,0,November,Thursday,2016-11,454.86,454.86,Single,Very High,2015-01-19,2018-05-18,12,5,974.782,81.23183333333333,12,12,226,1215,0.0098684210526315,Very Recent,High Value,Rare,2612.196,Regular,8
CA-2016-153416,2016-11-24,TS-21340,OFF-BI-10002706,1,91.392,West,91.392,2016,11,4,3,24,47,0,November,Thursday,2016-11,91.392,91.392,Single,Very High,2015-01-19,2018-05-18,12,5,974.782,81.23183333333333,12,12,226,1215,0.0098684210526315,Very Recent,High Value,Rare,191.352,Regular,7
CA-2018-117394,2018-09-04,MM-17920,TEC-AC-10000199,1,19.04,East,19.04,2018,9,3,1,4,36,0,September,Tuesday,2018-09,19.04,19.04,Single,High,2015-01-13,2018-12-23,15,10,3640.256,242.68373333333332,15,15,7,1440,0.0104094378903539,Very Recent,VIP,Occasional,44.03,Niche,3
CA-2018-133823,2018-05-11,LP-17080,OFF-PA-10002870,1,37.44,West,37.44,2018,5,2,4,11,19,0,May,Friday,2018-05,37.44,37.44,Single,Very High,2015-06-24,2018-11-20,9,4,756.606,84.06733333333334,9,9,40,1245,0.0072231139646869,Very Recent,Medium Value,Rare,124.8,Niche,5
CA-2018-133823,2018-05-11,LP-17080,OFF-LA-10004545,1,37.59,West,37.59,2018,5,2,4,11,19,0,May,Friday,2018-05,37.59,37.59,Single,Very High,2015-06-24,2018-11-20,9,4,756.606,84.06733333333334,9,9,40,1245,0.0072231139646869,Very Recent,Medium Value,Rare,235.564,Niche,5
CA-2018-133823,2018-05-11,LP-17080,OFF-BI-10000962,1,26.032,West,26.032,2018,5,2,4,11,19,0,May,Friday,2018-05,26.032,26.032,Single,Very High,2015-06-24,2018-11-20,9,4,756.606,84.06733333333334,9,9,40,1245,0.0072231139646869,Very Recent,Medium Value,Rare,410.004,Regular,10
CA-2015-127523,2015-05-11,BG-11695,OFF-AP-10004249,1,35.91,East,35.91,2015,5,2,0,11,20,0,May,Monday,2015-05,35.91,35.91,Single,Very High,2015-05-11,2018-11-24,8,6,1874.172,234.2715,8,8,36,1293,0.0061823802163833,Very Recent,High Value,Rare,234.612,Niche,5
CA-2018-123239,2018-07-27,MG-18145,FUR-FU-10001602,1,91.032,South,91.032,2018,7,3,4,27,30,0,July,Friday,2018-07,91.032,91.032,Single,Very High,2015-03-29,2018-10-07,8,4,3061.543,382.692875,8,8,84,1288,0.0062063615205585,Very Recent,VIP,Rare,546.192,Regular,6
CA-2018-156769,2018-05-06,GZ-14470,OFF-AR-10003179,1,54.66,South,54.66,2018,5,2,6,6,18,1,May,Sunday,2018-05,54.66,54.66,Single,Very High,2015-08-05,2018-12-23,14,9,4355.150000000001,311.0821428571429,14,14,7,1236,0.0113177041228779,Very Recent,VIP,Occasional,229.572,Regular,7
CA-2015-127299,2015-09-19,JL-15835,OFF-ST-10003722,1,67.344,South,67.344,2015,9,3,5,19,38,1,September,Saturday,2015-09,67.344,67.344,Single,Very High,2015-04-18,2018-12-09,33,10,9576.343,290.1922121212121,33,32,21,1331,0.0247747747747747,Very Recent,VIP,Regular,193.614,Niche,4
CA-2015-127299,2015-09-19,JL-15835,TEC-MA-10001127,1,2624.985,South,2624.985,2015,9,3,5,19,38,1,September,Saturday,2015-09,2624.985,2624.985,Single,Very High,2015-04-18,2018-12-09,33,10,9576.343,290.1922121212121,33,32,21,1331,0.0247747747747747,Very Recent,VIP,Regular,18374.895,Niche,3
CA-2016-121272,2016-03-29,DO-13435,OFF-AP-10001947,1,73.28,West,73.28,2016,3,1,1,29,13,0,March,Tuesday,2016-03,73.28,73.28,Single,Very High,2015-10-03,2018-08-19,13,9,1300.0315,100.00242307692308,13,13,133,1051,0.0123574144486692,Very Recent,High Value,Rare,289.456,Regular,6
CA-2015-115336,2015-11-18,AB-10600,OFF-BI-10001107,1,14.48,Central,14.48,2015,11,4,2,18,47,0,November,Wednesday,2015-11,14.48,14.48,Single,High,2015-11-18,2018-11-10,8,4,1515.862,189.48275,8,8,50,1088,0.0073461891643709,Very Recent,High Value,Rare,269.328,Regular,7
CA-2016-111703,2016-07-02,KB-16315,OFF-PA-10000349,1,11.952,South,11.952,2016,7,3,5,2,26,1,July,Saturday,2016-07,11.952,11.952,Single,Medium,2015-08-26,2018-03-09,22,9,1569.464,71.33927272727273,22,22,296,926,0.023732470334412,Very Recent,High Value,Occasional,113.544,Regular,8
CA-2016-111703,2016-07-02,KB-16315,OFF-PA-10003349,1,15.552,South,15.552,2016,7,3,5,2,26,1,July,Saturday,2016-07,15.552,15.552,Single,High,2015-08-26,2018-03-09,22,9,1569.464,71.33927272727273,22,22,296,926,0.023732470334412,Very Recent,High Value,Occasional,95.904,Regular,6
CA-2015-128839,2015-09-08,TT-21070,OFF-FA-10002280,1,45.0,South,45.0,2015,9,3,1,8,37,0,September,Tuesday,2015-09,45.0,45.0,Single,Very High,2015-05-18,2018-11-29,14,7,4915.602,351.11442857142856,14,14,31,1291,0.0108359133126934,Very Recent,VIP,Occasional,225.0,Regular,10
CA-2015-128839,2015-09-08,TT-21070,TEC-MA-10000029,1,209.97,South,209.97,2015,9,3,1,8,37,0,September,Tuesday,2015-09,209.97,209.97,Single,Very High,2015-05-18,2018-11-29,14,7,4915.602,351.11442857142856,14,14,31,1291,0.0108359133126934,Very Recent,VIP,Occasional,279.96,Niche,2
CA-2018-105914,2018-10-02,PV-18985,OFF-BI-10002854,1,112.12,West,112.12,2018,10,4,1,2,40,0,October,Tuesday,2018-10,112.12,112.12,Single,Very High,2015-07-12,2018-10-02,13,5,2876.046,221.23430769230768,13,13,89,1178,0.0110262934690415,Very Recent,VIP,Rare,611.054,Regular,8
CA-2018-105914,2018-10-02,PV-18985,OFF-ST-10003716,1,1575.14,West,1575.14,2018,10,4,1,2,40,0,October,Tuesday,2018-10,1575.14,1575.14,Single,Very High,2015-07-12,2018-10-02,13,5,2876.046,221.23430769230768,13,13,89,1178,0.0110262934690415,Very Recent,VIP,Rare,9630.856,Regular,12
CA-2018-110926,2018-11-19,DD-13570,OFF-FA-10000624,1,25.06,South,25.06,2018,11,4,0,19,47,0,November,Monday,2018-11,25.06,25.06,Single,Very High,2015-03-31,2018-11-19,9,6,269.542,29.949111111111108,9,9,41,1329,0.006766917293233,Very Recent,Low Value,Rare,128.164,Regular,7
CA-2017-117226,2017-12-30,KD-16495,OFF-BI-10004654,1,6.924,Central,6.924,2017,12,4,5,30,52,1,December,Saturday,2017-12,6.924,6.924,Single,Medium,2015-09-28,2018-09-09,28,12,8181.256,292.1877142857143,28,28,112,1077,0.0259740259740259,Very Recent,VIP,Occasional,214.573,Regular,11
CA-2018-127313,2018-12-01,RA-19285,OFF-ST-10001228,1,37.392,East,37.392,2018,12,4,5,1,48,1,December,Saturday,2018-12,37.392,37.392,Single,Very High,2015-12-13,2018-12-25,17,9,2617.906,153.9944705882353,17,17,5,1108,0.0153291253381424,Very Recent,VIP,Occasional,462.328,Regular,9
CA-2018-127313,2018-12-01,RA-19285,FUR-FU-10003798,1,79.12,East,79.12,2018,12,4,5,1,48,1,December,Saturday,2018-12,79.12,79.12,Single,Very High,2015-12-13,2018-12-25,17,9,2617.906,153.9944705882353,17,17,5,1108,0.0153291253381424,Very Recent,VIP,Occasional,158.24,Niche,2
CA-2017-136287,2017-06-13,SS-20590,OFF-LA-10003148,1,18.9,Central,18.9,2017,6,2,1,13,24,0,June,Tuesday,2017-06,18.9,18.9,Single,High,2015-08-05,2017-10-24,9,6,418.49,46.49888888888889,9,9,432,811,0.0110837438423645,Very Recent,Medium Value,Rare,95.76,Niche,5
US-2015-107699,2015-05-19,JH-15820,OFF-BI-10001249,1,57.42,Central,57.42,2015,5,2,1,19,21,0,May,Tuesday,2015-05,57.42,57.42,Single,Very High,2015-05-19,2018-07-09,8,6,528.91,66.11375,8,8,174,1147,0.0069686411149825,Very Recent,Medium Value,Rare,170.984,Regular,10
CA-2018-112725,2018-01-30,EH-14125,OFF-AR-10003759,1,12.74,West,12.74,2018,1,1,1,30,5,0,January,Tuesday,2018-01,12.74,12.74,Single,High,2015-10-19,2018-07-31,18,10,3082.653,171.2585,18,18,152,1016,0.0176991150442477,Very Recent,VIP,Occasional,59.696,Regular,7
CA-2018-112725,2018-01-30,EH-14125,OFF-AR-10001227,1,8.82,West,8.82,2018,1,1,1,30,5,0,January,Tuesday,2018-01,8.82,8.82,Single,Medium,2015-10-19,2018-07-31,18,10,3082.653,171.2585,18,18,152,1016,0.0176991150442477,Very Recent,VIP,Occasional,23.52,Niche,2
CA-2018-112725,2018-01-30,EH-14125,FUR-CH-10000863,1,120.784,West,120.784,2018,1,1,1,30,5,0,January,Tuesday,2018-01,120.784,120.784,Single,Very High,2015-10-19,2018-07-31,18,10,3082.653,171.2585,18,18,152,1016,0.0176991150442477,Very Recent,VIP,Occasional,2385.484,Regular,7
CA-2016-136196,2016-11-28,TP-21415,FUR-FU-10004017,1,322.59,East,322.59,2016,11,4,0,28,48,0,November,Monday,2016-11,322.59,322.59,Single,Very High,2016-11-28,2018-09-17,10,5,5329.0048,532.90048,10,10,104,658,0.015174506828528,Very Recent,VIP,Rare,1264.582,Regular,7
CA-2018-106068,2018-10-23,RB-19330,OFF-BI-10000962,1,9.762,Central,9.762,2018,10,4,1,23,43,0,October,Tuesday,2018-10,9.762,9.762,Single,Medium,2015-11-17,2018-10-23,6,2,1008.196,168.03266666666664,6,6,68,1071,0.0055970149253731,Very Recent,High Value,Rare,410.004,Regular,10
CA-2018-106068,2018-10-23,RB-19330,OFF-ST-10004507,1,13.72,Central,13.72,2018,10,4,1,23,43,0,October,Tuesday,2018-10,13.72,13.72,Single,High,2015-11-17,2018-10-23,6,2,1008.196,168.03266666666664,6,6,68,1071,0.0055970149253731,Very Recent,High Value,Rare,428.75,Regular,10
CA-2018-106068,2018-10-23,RB-19330,TEC-AC-10002942,1,55.2,Central,55.2,2018,10,4,1,23,43,0,October,Tuesday,2018-10,55.2,55.2,Single,Very High,2015-11-17,2018-10-23,6,2,1008.196,168.03266666666664,6,6,68,1071,0.0055970149253731,Very Recent,High Value,Rare,1007.4,Regular,6
CA-2018-106068,2018-10-23,RB-19330,OFF-ST-10002344,1,259.136,Central,259.136,2018,10,4,1,23,43,0,October,Tuesday,2018-10,259.136,259.136,Single,Very High,2015-11-17,2018-10-23,6,2,1008.196,168.03266666666664,6,6,68,1071,0.0055970149253731,Very Recent,High Value,Rare,1635.796,Regular,8
CA-2018-100160,2018-09-07,CB-12025,OFF-LA-10002475,1,29.24,East,29.24,2018,9,3,4,7,36,0,September,Friday,2018-09,29.24,29.24,Single,Very High,2015-03-21,2018-11-13,22,9,5730.669,260.4849545454545,22,21,47,1333,0.0164917541229385,Very Recent,VIP,Occasional,121.346,Regular,6
CA-2018-100160,2018-09-07,CB-12025,OFF-PA-10003072,1,15.552,East,15.552,2018,9,3,4,7,36,0,September,Friday,2018-09,15.552,15.552,Single,High,2015-03-21,2018-11-13,22,9,5730.669,260.4849545454545,22,21,47,1333,0.0164917541229385,Very Recent,VIP,Occasional,99.792,Niche,5
CA-2018-100160,2018-09-07,CB-12025,OFF-EN-10001509,1,4.896,East,4.896,2018,9,3,4,7,36,0,September,Friday,2018-09,4.896,4.896,Single,Low,2015-03-21,2018-11-13,22,9,5730.669,260.4849545454545,22,21,47,1333,0.0164917541229385,Very Recent,VIP,Occasional,68.136,Regular,11
